id,customer_id,product_id,sale_amount,sale_date
45166,10838,24,899.49,2023-06-22
45167,3579,75,863.67,2023-11-27
45168,10030,889,914.06,2023-06-23
45169,3644,118,299.52,2023-03-15
45170,6322,359,494.05,2023-03-28
45171,9531,880,490.35,2023-01-02
45172,10066,616,583.49,2023-06-24
45173,8005,424,380.58,2023-08-21
45174,4358,216,416.09,2023-11-27
45175,2139,416,97.76,2023-06-17
45176,1501,14,207.49,2023-05-08
45177,7332,744,100.60,2023-09-13
45178,3729,199,333.08,2023-02-19
45179,1183,129,271.51,2023-10-01
45180,9961,954,214.65,2023-10-06
45181,9094,1000,151.73,2023-10-06
45182,3402,753,197.90,2023-04-09
45183,7641,880,566.85,2023-05-04
45184,3392,285,404.07,2023-09-18
45185,10259,283,417.44,2023-05-25
45186,8892,558,507.36,2023-07-29
45187,6316,440,485.86,2023-04-02
45188,3310,831,880.42,2023-07-15
45189,10987,692,450.89,2023-02-07
45190,2930,464,118.64,2023-08-15
45191,10946,635,394.23,2023-01-01
45192,8263,456,455.55,2023-12-16
45193,7750,268,531.21,2023-11-20
45194,10936,560,512.41,2023-02-20
45195,7611,403,34.46,2023-02-03
45196,4849,581,166.47,2023-04-10
45197,6850,411,240.12,2023-12-06
45198,5667,968,968.13,2023-12-03
45199,1897,876,851.45,2023-05-18
45200,4983,826,818.37,2023-10-24
45201,1651,304,141.93,2023-02-04
45202,4970,913,848.22,2023-11-06
45203,9925,51,330.57,2023-11-12
45204,8818,919,868.26,2023-12-29
45205,1933,542,171.50,2023-05-13
45206,7577,315,383.40,2023-10-11
45207,7036,840,477.24,2023-06-05
45208,8945,877,978.67,2023-05-22
45209,1036,787,579.26,2023-10-18
45210,6159,156,465.51,2023-06-05
45211,10343,81,506.80,2023-06-30
45212,8422,959,833.10,2023-05-07
45213,4981,312,707.24,2023-10-01
45214,10218,925,573.94,2023-10-12
45215,7695,821,641.85,2023-12-17
45216,4361,72,952.76,2023-09-22
45217,9966,127,597.13,2023-02-06
45218,1131,218,831.40,2023-04-16
45219,8599,731,396.70,2023-04-02
45220,2178,498,375.91,2023-09-27
45221,5434,135,785.01,2023-05-12
45222,2088,261,690.13,2023-03-13
45223,9740,369,812.45,2023-11-13
45224,3631,481,756.87,2023-02-21
45225,10063,411,593.58,2023-04-29
45226,3707,894,32.21,2023-11-15
45227,3589,692,356.37,2023-05-28
45228,2051,499,317.70,2023-11-20
45229,10750,485,492.77,2023-02-24
45230,5346,463,886.45,2023-09-08
45231,1935,345,118.61,2023-01-30
45232,2035,606,909.69,2023-09-20
45233,5194,124,579.54,2023-12-24
45234,6562,610,172.45,2023-01-15
45235,6215,311,700.57,2023-03-17
45236,1379,474,903.14,2023-02-27
45237,4584,249,453.46,2023-11-11
45238,9391,602,892.10,2023-05-18
45239,7582,1000,753.44,2023-03-28
45240,4179,128,275.08,2023-09-23
45241,8809,93,887.38,2023-12-18
45242,3303,451,436.49,2023-05-27
45243,5313,801,249.46,2023-02-25
45244,6517,690,555.63,2023-02-09
45245,10890,14,696.33,2023-07-21
45246,10491,296,727.86,2023-03-22
45247,8324,510,588.09,2023-11-03
45248,5827,477,81.75,2023-07-14
45249,4872,904,442.47,2023-06-16
45250,7839,439,874.87,2023-01-03
45251,1356,127,226.16,2023-06-10
45252,6454,110,250.13,2023-11-02
45253,7026,712,173.10,2023-03-02
45254,7687,187,775.79,2023-08-11
45255,7978,672,301.06,2023-05-28
45256,4388,616,844.73,2023-09-23
45257,4241,505,837.10,2023-10-28
45258,6508,538,365.87,2023-05-19
45259,8272,657,987.89,2023-05-17
45260,1302,825,495.29,2023-07-15
45261,8805,605,441.17,2023-09-23
45262,1668,723,108.85,2023-10-06
45263,1336,282,450.84,2023-05-06
45264,3418,680,969.08,2023-01-22
45265,5888,167,305.48,2023-09-19
45266,1693,487,145.67,2023-06-11
45267,2378,49,778.72,2023-06-17
45268,8933,954,620.63,2023-07-16
45269,10526,782,19.10,2023-04-29
45270,8060,887,62.84,2023-04-09
45271,7968,364,19.71,2023-12-10
45272,7486,970,256.69,2023-02-10
45273,8692,649,394.53,2023-06-20
45274,1981,645,5.03,2023-01-12
45275,7302,625,912.63,2023-03-01
45276,8962,458,936.41,2023-11-20
45277,9307,749,819.18,2023-06-17
45278,1490,888,140.85,2023-07-11
45279,8990,19,488.10,2023-02-18
45280,3680,519,843.73,2023-05-14
45281,7425,492,76.17,2023-09-14
45282,7600,929,163.77,2023-06-02
45283,10578,863,612.37,2023-04-18
45284,3920,141,789.85,2023-10-15
45285,9083,485,514.95,2023-02-17
45286,8671,666,140.16,2023-05-17
45287,9897,475,925.52,2023-06-18
45288,1696,87,185.44,2023-03-19
45289,5633,679,185.08,2023-08-24
45290,8711,959,411.40,2023-01-30
45291,9385,703,66.17,2023-09-30
45292,3487,123,328.49,2023-12-16
45293,4765,593,162.59,2023-01-14
45294,2002,942,997.56,2023-09-11
45295,6023,22,380.96,2023-01-15
45296,3436,905,573.61,2023-12-03
45297,1777,9,262.51,2023-12-25
45298,4667,473,447.05,2023-12-15
45299,3551,578,888.68,2023-01-22
45300,3264,653,397.05,2023-10-29
45301,10269,923,626.55,2023-04-03
45302,10984,935,406.48,2023-04-17
45303,8753,865,485.74,2023-10-21
45304,1163,838,458.33,2023-11-25
45305,3691,563,958.46,2023-11-19
45306,10480,541,465.34,2023-01-24
45307,1152,77,596.79,2023-10-08
45308,1568,416,602.70,2023-09-07
45309,10815,554,991.95,2023-05-21
45310,2431,151,82.03,2023-06-09
45311,7069,147,513.31,2023-10-13
45312,8516,860,397.99,2023-11-08
45313,8128,892,930.95,2023-09-04
45314,3308,923,562.18,2023-06-08
45315,9711,909,595.63,2023-05-11
45316,3697,49,617.53,2023-03-23
45317,2267,153,915.79,2023-01-25
45318,2975,495,332.13,2023-09-12
45319,8519,756,651.77,2023-12-11
45320,1720,62,907.71,2023-03-01
45321,4461,941,677.33,2023-04-26
45322,10238,53,152.28,2023-09-09
45323,4089,641,370.41,2023-12-20
45324,7462,494,660.83,2023-10-26
45325,8892,40,782.62,2023-04-09
45326,1182,239,993.19,2023-01-10
45327,3047,770,91.93,2023-01-01
45328,3282,165,957.65,2023-04-28
45329,7555,826,786.52,2023-03-06
45330,7968,256,973.09,2023-10-17
45331,9877,728,702.92,2023-01-08
45332,8547,141,614.85,2023-05-17
45333,2967,380,706.26,2023-08-01
45334,10727,856,332.53,2023-10-01
45335,5511,429,996.41,2023-06-23
45336,4867,759,322.09,2023-01-06
45337,6938,245,612.64,2023-05-06
45338,7548,697,567.87,2023-10-12
45339,7667,667,82.39,2023-12-17
45340,8840,201,689.89,2023-02-04
45341,3562,859,312.75,2023-03-08
45342,10989,182,792.86,2023-10-24
45343,7603,206,472.07,2023-02-12
45344,8080,689,82.68,2023-11-14
45345,6699,196,96.58,2023-01-29
45346,9200,854,715.67,2023-09-21
45347,2488,390,209.60,2023-08-08
45348,10684,677,334.18,2023-11-15
45349,1458,46,480.61,2023-05-29
45350,2042,363,378.57,2023-10-04
45351,6908,632,232.36,2023-01-24
45352,3601,321,375.42,2023-01-01
45353,4589,940,81.01,2023-04-19
45354,9707,182,724.65,2023-11-21
45355,1530,327,97.48,2023-11-17
45356,5116,377,403.05,2023-07-12
45357,7592,840,779.01,2023-09-20
45358,5531,682,953.78,2023-03-29
45359,5220,411,501.00,2023-04-22
45360,5456,83,642.87,2023-10-06
45361,2857,69,549.68,2023-08-27
45362,5810,830,589.29,2023-06-04
45363,5492,736,437.45,2023-11-19
45364,1432,543,715.73,2023-12-05
45365,7054,943,827.86,2023-03-18
45366,7174,71,389.15,2023-08-26
45367,2783,897,333.73,2023-10-26
45368,10138,125,982.56,2023-05-22
45369,7736,40,976.50,2023-08-27
45370,6207,421,388.33,2023-01-19
45371,2417,305,528.87,2023-06-21
45372,9480,810,61.11,2023-05-01
45373,1539,422,458.22,2023-12-30
45374,10566,635,903.43,2023-04-13
45375,2315,835,803.79,2023-08-06
45376,2616,833,253.23,2023-08-05
45377,9436,818,954.94,2023-06-02
45378,2578,20,479.83,2023-12-12
45379,9408,745,902.90,2023-07-09
45380,5246,976,693.84,2023-06-21
45381,9003,549,578.52,2023-02-13
45382,10151,30,910.00,2023-03-26
45383,7883,912,524.35,2023-07-06
45384,2004,429,460.91,2023-12-06
45385,5887,755,140.13,2023-02-05
45386,2901,492,350.53,2023-10-16
45387,2027,143,331.98,2023-12-12
45388,8492,52,708.48,2023-01-11
45389,7015,35,17.78,2023-09-21
45390,6159,475,265.00,2023-09-01
45391,1946,577,812.03,2023-11-27
45392,7269,908,544.67,2023-09-06
45393,10010,147,207.54,2023-03-25
45394,7488,590,183.54,2023-03-29
45395,6233,672,756.70,2023-11-14
45396,6658,978,149.70,2023-04-14
45397,6028,489,292.74,2023-10-05
45398,7269,466,653.86,2023-03-05
45399,10721,503,97.24,2023-09-25
45400,6515,479,732.22,2023-11-25
45401,2726,678,898.89,2023-08-23
45402,6152,20,604.97,2023-11-06
45403,2016,845,613.03,2023-08-01
45404,1376,40,952.76,2023-12-09
45405,10564,787,36.89,2023-12-26
45406,4137,60,839.53,2023-04-26
45407,7765,696,118.19,2023-10-29
45408,5495,844,104.75,2023-08-23
45409,6546,460,288.08,2023-08-17
45410,6348,736,399.43,2023-04-29
45411,9116,735,167.62,2023-03-12
45412,3530,709,351.63,2023-08-04
45413,2060,27,197.25,2023-03-14
45414,8210,550,397.53,2023-11-19
45415,8212,898,960.23,2023-05-16
45416,6912,375,939.26,2023-01-20
45417,1463,970,827.02,2023-02-08
45418,7575,601,43.68,2023-05-09
45419,1274,65,688.04,2023-08-23
45420,10104,68,198.62,2023-02-27
45421,4240,857,685.68,2023-06-26
45422,8149,752,553.32,2023-11-17
45423,7401,759,781.36,2023-12-07
45424,4726,726,705.85,2023-07-01
45425,1223,839,79.01,2023-05-21
45426,1574,640,9.45,2023-12-19
45427,9215,865,132.74,2023-08-01
45428,9770,383,161.63,2023-12-27
45429,2843,309,203.04,2023-03-12
45430,7196,619,174.05,2023-01-01
45431,9068,692,725.95,2023-05-09
45432,7267,215,941.85,2023-05-28
45433,4346,862,684.18,2023-07-09
45434,4968,661,556.72,2023-06-14
45435,4351,867,35.70,2023-08-04
45436,10512,623,989.22,2023-06-04
45437,6462,944,387.58,2023-02-17
45438,4639,165,172.74,2023-12-22
45439,8884,620,417.32,2023-08-31
45440,6947,928,49.65,2023-01-30
45441,4956,792,772.01,2023-07-17
45442,5273,667,314.99,2023-10-22
45443,2799,968,808.60,2023-04-11
45444,2120,933,109.23,2023-04-11
45445,9392,959,230.20,2023-10-15
45446,5531,628,931.97,2023-11-22
45447,9467,340,461.84,2023-12-23
45448,5149,159,179.84,2023-09-02
45449,9038,5,22.71,2023-06-02
45450,3566,292,275.42,2023-08-22
45451,10409,497,857.13,2023-08-03
45452,5724,616,151.96,2023-06-29
45453,10843,840,644.17,2023-02-11
45454,8754,686,356.54,2023-03-03
45455,9226,888,681.64,2023-02-25
45456,3676,845,753.96,2023-03-14
45457,2248,701,1.22,2023-01-17
45458,1251,391,816.52,2023-01-18
45459,7041,475,735.24,2023-09-18
45460,2510,808,324.57,2023-10-10
45461,9485,959,267.44,2023-12-24
45462,6777,36,964.92,2023-09-04
45463,6677,803,278.18,2023-04-14
45464,9223,447,187.44,2023-04-18
45465,8598,94,508.07,2023-01-13
45466,1717,578,117.28,2023-12-24
45467,1572,999,844.66,2023-05-29
45468,9432,600,325.89,2023-10-21
45469,7654,479,349.06,2023-04-26
45470,10248,110,870.88,2023-01-21
45471,7728,427,785.45,2023-04-18
45472,6727,117,546.29,2023-02-14
45473,10558,289,463.49,2023-10-26
45474,8727,988,790.17,2023-05-22
45475,8759,920,591.47,2023-11-22
45476,2935,484,56.98,2023-07-14
45477,4099,717,698.52,2023-07-18
45478,4351,503,70.05,2023-04-27
45479,6275,701,69.69,2023-01-02
45480,4299,101,883.34,2023-09-28
45481,5788,547,940.53,2023-09-07
45482,7879,766,397.11,2023-07-28
45483,4006,136,428.09,2023-08-14
45484,9274,973,543.27,2023-05-12
45485,7769,291,969.39,2023-10-01
45486,6613,914,719.80,2023-05-01
45487,2943,294,468.06,2023-05-04
45488,1897,201,811.14,2023-06-20
45489,8734,657,601.31,2023-10-31
45490,10728,183,507.18,2023-02-07
45491,9824,536,572.83,2023-01-26
45492,10876,772,546.12,2023-11-27
45493,9308,671,340.56,2023-12-08
45494,4014,95,782.41,2023-08-17
45495,7970,781,117.03,2023-04-22
45496,6059,104,115.76,2023-02-24
45497,7622,964,479.20,2023-01-26
45498,2541,549,804.09,2023-03-24
45499,7100,918,593.05,2023-07-22
45500,10346,317,963.20,2023-04-15
45501,5371,224,413.50,2023-10-25
45502,4780,321,798.79,2023-02-17
45503,10901,992,355.65,2023-05-03
45504,5963,75,350.29,2023-06-23
45505,6621,923,794.50,2023-01-29
45506,9993,307,197.74,2023-03-08
45507,5741,125,366.70,2023-08-18
45508,4364,66,512.32,2023-03-01
45509,2339,255,665.36,2023-09-22
45510,2577,971,806.67,2023-05-22
45511,6348,957,41.11,2023-02-18
45512,8781,22,711.10,2023-05-27
45513,1584,755,364.64,2023-01-01
45514,7452,338,890.45,2023-02-15
45515,4642,118,810.10,2023-11-23
45516,3742,75,148.35,2023-04-27
45517,10921,864,936.18,2023-08-17
45518,1788,398,814.03,2023-06-18
45519,6281,583,748.90,2023-07-30
45520,9499,875,798.62,2023-12-13
45521,9168,918,349.18,2023-11-22
45522,5084,872,548.15,2023-04-01
45523,4749,625,793.67,2023-01-17
45524,5322,559,427.50,2023-10-12
45525,9012,771,246.32,2023-05-31
45526,6977,268,377.13,2023-02-28
45527,6223,611,37.61,2023-04-17
45528,6500,354,563.28,2023-07-24
45529,1116,489,375.29,2023-03-16
45530,3409,45,145.80,2023-10-06
45531,6330,869,884.13,2023-05-28
45532,10753,520,815.56,2023-03-02
45533,7633,404,823.04,2023-07-13
45534,9801,993,750.03,2023-10-20
45535,6093,882,995.53,2023-11-22
45536,8358,482,339.72,2023-09-01
45537,3792,179,284.46,2023-07-11
45538,3234,523,800.95,2023-06-12
45539,4569,768,899.10,2023-02-11
45540,1398,110,538.76,2023-09-12
45541,6677,323,369.33,2023-02-26
45542,6044,619,104.79,2023-05-27
45543,9393,294,11.49,2023-06-26
45544,5931,314,764.94,2023-09-09
45545,3709,485,319.69,2023-10-26
45546,6053,225,307.31,2023-08-23
45547,2740,8,234.64,2023-11-14
45548,10553,868,978.33,2023-12-27
45549,1476,142,596.95,2023-05-05
45550,3012,324,200.31,2023-08-07
45551,4452,215,752.29,2023-06-15
45552,10421,967,196.97,2023-10-11
45553,4391,864,73.45,2023-04-26
45554,5246,996,391.97,2023-05-17
45555,8233,880,269.15,2023-06-06
45556,1655,906,249.79,2023-01-13
45557,7626,504,43.35,2023-06-25
45558,5830,743,594.03,2023-05-01
45559,3704,839,436.48,2023-05-10
45560,10161,578,593.02,2023-01-28
45561,5009,351,170.92,2023-01-27
45562,4935,773,568.56,2023-08-30
45563,2766,724,550.95,2023-02-20
45564,8961,855,597.78,2023-09-24
45565,3337,887,831.43,2023-08-31
45566,1130,819,183.11,2023-04-17
45567,7054,282,414.98,2023-07-23
45568,6889,851,193.33,2023-06-05
45569,9011,332,562.02,2023-07-27
45570,3787,11,4.73,2023-09-08
45571,3979,491,1.02,2023-07-22
45572,5914,239,929.35,2023-12-19
45573,9717,309,635.48,2023-09-01
45574,1995,182,496.16,2023-02-03
45575,5466,694,710.14,2023-08-30
45576,4660,102,310.42,2023-08-26
45577,5800,27,515.90,2023-09-19
45578,9834,84,377.91,2023-08-18
45579,2931,42,60.92,2023-12-25
45580,9275,569,603.96,2023-04-12
45581,10174,936,580.20,2023-08-10
45582,4884,867,9.19,2023-02-19
45583,9762,451,743.91,2023-12-15
45584,2433,893,744.88,2023-12-29
45585,7589,866,270.84,2023-09-21
45586,6665,806,287.16,2023-07-05
45587,3487,848,751.67,2023-08-15
45588,1948,235,180.30,2023-11-26
45589,6491,182,58.11,2023-06-28
45590,10705,504,736.14,2023-04-12
45591,8093,393,527.54,2023-09-29
45592,9202,87,376.70,2023-02-27
45593,9712,741,992.14,2023-01-16
45594,2690,862,914.29,2023-12-03
45595,5286,781,884.51,2023-02-21
45596,1664,438,851.02,2023-07-05
45597,8839,78,954.82,2023-08-29
45598,5302,456,351.02,2023-03-15
45599,8886,922,955.08,2023-12-28
45600,2665,531,821.03,2023-02-13
45601,1825,244,29.46,2023-05-05
45602,5798,979,14.78,2023-11-01
45603,6700,874,566.55,2023-04-25
45604,4401,62,446.94,2023-09-18
45605,9852,774,29.16,2023-02-28
45606,5553,569,150.20,2023-12-12
45607,2409,555,256.75,2023-11-05
45608,1645,372,569.81,2023-08-18
45609,3058,786,61.89,2023-11-11
45610,9126,911,865.70,2023-01-14
45611,7017,742,514.05,2023-11-28
45612,2613,936,621.12,2023-10-17
45613,7948,726,438.99,2023-06-24
45614,4629,472,840.66,2023-10-28
45615,7475,383,589.80,2023-04-23
45616,3962,713,69.78,2023-11-07
45617,2662,901,589.03,2023-02-22
45618,5825,998,209.62,2023-08-25
45619,1372,643,104.85,2023-10-12
45620,7836,413,872.89,2023-12-20
45621,5782,562,291.31,2023-12-08
45622,7034,898,844.45,2023-01-21
45623,9824,883,727.85,2023-01-23
45624,5855,6,860.66,2023-07-24
45625,5192,780,623.28,2023-05-31
45626,8172,793,227.15,2023-01-14
45627,4644,59,622.57,2023-08-04
45628,4724,11,342.43,2023-05-18
45629,1929,486,8.79,2023-10-03
45630,3793,25,235.32,2023-08-16
45631,9460,624,592.32,2023-07-27
45632,8821,64,944.78,2023-06-11
45633,1288,186,59.24,2023-11-28
45634,8103,531,66.38,2023-06-13
45635,5706,348,161.03,2023-02-09
45636,4559,829,139.21,2023-05-22
45637,10333,334,21.65,2023-05-05
45638,10136,960,114.78,2023-06-19
45639,3522,490,858.63,2023-05-29
45640,1596,986,966.85,2023-08-26
45641,2574,180,488.06,2023-06-22
45642,10702,620,232.46,2023-11-24
45643,10536,972,922.30,2023-03-05
45644,1102,990,718.83,2023-12-01
45645,9116,329,734.34,2023-04-05
45646,8140,259,154.52,2023-11-21
45647,8447,929,527.56,2023-07-21
45648,10808,678,814.77,2023-01-06
45649,4443,486,851.42,2023-01-09
45650,9548,626,93.67,2023-08-05
45651,8230,498,724.26,2023-07-15
45652,2328,470,540.09,2023-11-10
45653,10991,934,153.05,2023-06-12
45654,2427,168,878.62,2023-07-13
45655,4808,194,15.20,2023-03-03
45656,8706,425,577.72,2023-06-27
45657,2334,775,416.59,2023-08-03
45658,2160,707,132.13,2023-06-27
45659,9490,750,630.72,2023-09-03
45660,4004,602,368.12,2023-07-15
45661,7137,482,326.36,2023-12-18
45662,1678,326,282.70,2023-06-19
45663,8713,113,725.22,2023-04-23
45664,5420,533,819.34,2023-11-02
45665,9447,141,11.48,2023-11-21
45666,6554,292,111.42,2023-03-17
45667,9662,245,585.98,2023-06-17
45668,6335,470,941.56,2023-04-11
45669,2648,57,810.04,2023-10-04
45670,2398,456,181.65,2023-02-14
45671,3644,419,664.04,2023-03-24
45672,7298,437,579.74,2023-02-18
45673,3020,302,290.07,2023-01-19
45674,9802,342,474.09,2023-01-28
45675,9553,505,479.80,2023-07-04
45676,4104,168,645.93,2023-09-24
45677,6745,740,765.21,2023-04-04
45678,9894,275,778.28,2023-06-16
45679,9970,110,98.92,2023-08-09
45680,5398,353,135.23,2023-12-27
45681,4388,607,1.37,2023-04-27
45682,3302,202,163.39,2023-10-05
45683,8707,97,284.87,2023-06-15
45684,7632,919,617.95,2023-06-26
45685,4583,933,220.55,2023-07-11
45686,4415,961,744.35,2023-08-08
45687,4262,571,722.94,2023-05-03
45688,6278,755,271.77,2023-05-03
45689,9128,291,99.72,2023-09-18
45690,8232,969,852.30,2023-10-06
45691,2410,484,975.35,2023-05-25
45692,10131,645,232.17,2023-01-11
45693,7059,664,309.86,2023-03-26
45694,9089,521,901.41,2023-04-05
45695,3988,869,823.69,2023-11-02
45696,3626,258,829.67,2023-05-19
45697,4870,184,567.30,2023-12-30
45698,7970,375,799.19,2023-09-03
45699,2481,863,417.21,2023-04-30
45700,6798,70,172.95,2023-04-10
45701,7023,718,95.04,2023-06-01
45702,2362,954,51.29,2023-02-25
45703,1780,134,93.37,2023-07-07
45704,6072,840,111.20,2023-12-08
45705,10112,29,444.66,2023-07-29
45706,10284,207,376.49,2023-01-20
45707,5001,318,186.76,2023-03-29
45708,7491,637,197.68,2023-03-25
45709,7920,114,832.23,2023-10-19
45710,2858,804,279.99,2023-05-07
45711,4950,801,311.61,2023-08-20
45712,8731,443,10.07,2023-11-21
45713,10613,533,743.33,2023-10-29
45714,10438,454,586.70,2023-05-18
45715,7351,473,819.15,2023-07-30
45716,9847,110,940.83,2023-08-20
45717,6712,233,671.95,2023-10-20
45718,2163,50,599.95,2023-01-14
45719,7248,932,724.51,2023-07-23
45720,7947,519,444.97,2023-04-11
45721,5386,566,649.95,2023-02-13
45722,7369,45,664.37,2023-11-02
45723,6412,901,618.58,2023-07-02
45724,1661,271,580.47,2023-04-20
45725,5177,83,107.06,2023-12-09
45726,3133,84,334.42,2023-04-27
45727,9885,946,800.27,2023-01-24
45728,7934,439,528.00,2023-04-09
45729,7236,784,156.49,2023-07-07
45730,3686,112,724.30,2023-09-01
45731,7394,115,36.28,2023-12-21
45732,4419,228,644.00,2023-01-20
45733,3345,389,957.95,2023-05-22
45734,9905,695,473.36,2023-05-25
45735,10139,925,22.00,2023-07-05
45736,10368,17,341.83,2023-11-20
45737,5613,790,229.81,2023-03-07
45738,10085,824,226.26,2023-09-26
45739,9852,515,369.45,2023-10-28
45740,5535,808,397.39,2023-08-07
45741,7917,759,728.16,2023-05-17
45742,9306,283,312.04,2023-03-19
45743,6223,58,789.60,2023-08-22
45744,3794,592,547.09,2023-01-20
45745,8394,24,508.15,2023-04-23
45746,9934,491,680.78,2023-03-20
45747,10488,898,214.76,2023-06-30
45748,4090,161,474.06,2023-07-17
45749,1457,628,84.69,2023-03-27
45750,9163,381,862.54,2023-05-25
45751,3106,979,973.41,2023-08-23
45752,4676,99,846.37,2023-04-10
45753,10668,373,542.15,2023-05-11
45754,1254,885,313.06,2023-06-29
45755,2475,913,735.46,2023-08-07
45756,9505,130,779.70,2023-11-25
45757,4724,668,672.41,2023-04-13
45758,7329,678,606.98,2023-11-06
45759,9234,682,907.46,2023-03-15
45760,8120,635,79.80,2023-10-07
45761,4804,727,182.38,2023-03-20
45762,1626,434,826.55,2023-08-15
45763,9038,121,915.43,2023-04-08
45764,3303,666,240.90,2023-07-23
45765,8742,554,210.47,2023-03-11
45766,1102,779,750.50,2023-10-08
45767,10709,320,999.79,2023-04-29
45768,9097,311,488.36,2023-11-06
45769,9078,123,449.15,2023-01-15
45770,1548,811,842.37,2023-10-29
45771,5851,386,121.66,2023-04-03
45772,2982,490,51.56,2023-03-21
45773,7693,897,138.81,2023-12-11
45774,7010,742,572.81,2023-01-29
45775,4856,474,735.53,2023-03-30
45776,9019,84,960.02,2023-07-27
45777,6048,484,171.52,2023-08-20
45778,1921,504,617.75,2023-01-06
45779,6296,416,349.77,2023-06-16
45780,4342,22,193.69,2023-01-05
45781,6006,11,655.67,2023-12-05
45782,6984,719,211.85,2023-02-07
45783,8164,662,873.36,2023-06-22
45784,10683,569,691.21,2023-01-23
45785,1964,572,766.87,2023-11-18
45786,9114,647,577.03,2023-03-18
45787,7735,676,407.15,2023-03-26
45788,9751,437,174.24,2023-05-28
45789,9231,134,475.74,2023-01-15
45790,4192,865,754.97,2023-04-14
45791,5562,682,965.70,2023-01-15
45792,1313,399,264.24,2023-02-13
45793,3346,210,860.64,2023-12-29
45794,8024,277,818.37,2023-07-04
45795,6623,27,160.78,2023-09-26
45796,1571,242,758.54,2023-03-15
45797,6852,932,369.16,2023-08-23
45798,5273,763,758.13,2023-05-26
45799,8344,890,619.65,2023-12-29
